timestamp,price,qty
2025-12-06T18:30:16,853.35,0
2025-12-06T18:30:21,853.35,0
2025-12-06T18:30:26,853.35,0
2025-12-06T18:30:30,853.35,0
2025-12-06T18:30:34,853.35,0
2025-12-06T18:30:38,853.35,0
2025-12-06T18:30:43,853.35,0
2025-12-06T18:30:47,853.35,0
2025-12-06T18:30:51,853.35,0
2025-12-06T18:30:55,853.35,0
2025-12-06T18:30:59,853.35,0
2025-12-06T18:31:03,853.35,0
2025-12-06T18:31:07,853.35,0
2025-12-06T18:31:13,853.35,0
2025-12-06T18:31:17,853.35,0
2025-12-06T18:31:21,853.35,0
2025-12-06T18:31:26,853.35,0
2025-12-06T18:31:30,853.35,0
2025-12-06T18:31:34,853.35,0
2025-12-06T18:31:39,853.35,0
2025-12-06T18:31:43,853.35,0
2025-12-06T18:31:47,853.35,0
2025-12-06T18:31:51,853.35,0
2025-12-06T18:31:56,853.35,0
2025-12-06T18:32:00,853.35,0
2025-12-06T18:32:04,853.35,0
2025-12-06T18:32:08,853.35,0
2025-12-06T18:32:13,853.35,0
2025-12-06T18:32:17,853.35,0
2025-12-06T18:32:21,853.35,0
2025-12-06T18:32:26,853.35,0
2025-12-06T18:32:30,853.35,0
2025-12-06T18:32:34,853.35,0
2025-12-06T18:32:38,853.35,0
2025-12-06T18:32:42,853.35,0
2025-12-06T18:32:47,853.35,0
2025-12-06T18:32:51,853.35,0
2025-12-06T18:32:55,853.35,0
2025-12-06T18:32:59,853.35,0
2025-12-06T18:33:04,853.35,0
2025-12-06T18:33:08,853.35,0
2025-12-06T18:33:12,853.35,0
2025-12-06T18:33:16,853.35,0
2025-12-06T18:33:20,853.35,0
2025-12-06T18:33:24,853.35,0
2025-12-06T18:33:29,853.35,0
2025-12-06T18:33:33,853.35,0
2025-12-06T18:33:38,853.35,0
2025-12-06T18:33:42,853.35,0
2025-12-06T18:33:46,853.35,0
2025-12-06T18:33:50,853.35,0
2025-12-06T18:33:54,853.35,0
2025-12-06T18:33:58,853.35,0
2025-12-06T18:34:02,853.35,0
2025-12-06T18:34:06,853.35,0
2025-12-06T18:34:10,853.35,0
2025-12-06T18:34:14,853.35,0
2025-12-06T18:34:18,853.35,0
2025-12-06T18:34:22,853.35,0
2025-12-06T18:34:26,853.35,0
2025-12-06T18:34:30,853.35,0
2025-12-06T18:34:34,853.35,0
2025-12-06T18:34:38,853.35,0
2025-12-06T18:34:42,853.35,0
2025-12-06T18:34:46,853.35,0
2025-12-06T18:34:50,853.35,0
2025-12-06T18:34:54,853.35,0
2025-12-06T18:34:58,853.35,0
2025-12-06T18:35:03,853.35,0
2025-12-06T18:35:08,853.35,0
2025-12-06T18:35:12,853.35,0
2025-12-06T18:35:16,853.35,0
2025-12-06T18:35:20,853.35,0
2025-12-06T18:35:24,853.35,0
2025-12-06T18:35:29,853.35,0
2025-12-06T18:35:33,853.35,0
2025-12-06T18:35:37,853.35,0
2025-12-06T18:35:41,853.35,0
2025-12-06T18:35:45,853.35,0
2025-12-06T18:35:49,853.35,0
2025-12-06T18:35:55,853.35,0
2025-12-06T18:35:59,853.35,0
2025-12-06T18:36:05,853.35,0
2025-12-06T18:36:09,853.35,0
2025-12-06T18:36:13,853.35,0
2025-12-06T18:36:19,853.35,0
2025-12-06T18:36:23,853.35,0
2025-12-06T18:36:27,853.35,0
2025-12-06T18:36:32,853.35,0
2025-12-06T19:07:07,853.35,0
2025-12-06T19:07:11,853.35,0
2025-12-06T19:07:16,853.35,0
2025-12-06T19:07:20,853.35,0
2025-12-06T19:07:25,853.35,0
2025-12-06T19:07:29,853.35,0
2025-12-06T19:07:33,853.35,0
2025-12-06T19:07:38,853.35,0
2025-12-06T19:07:42,853.35,0
2025-12-06T19:07:47,853.35,0
2025-12-06T19:07:52,853.35,0
2025-12-06T19:07:57,853.35,0
2025-12-06T19:08:01,853.35,0
2025-12-06T19:08:05,853.35,0
2025-12-06T19:08:11,853.35,0
2025-12-06T19:08:15,853.35,0
2025-12-06T19:08:20,853.35,0
2025-12-06T19:08:25,853.35,0
2025-12-06T19:08:29,853.35,0
2025-12-06T19:08:34,853.35,0
2025-12-06T19:08:38,853.35,0
2025-12-06T19:08:43,853.35,0
2025-12-06T19:08:47,853.35,0
2025-12-06T19:08:51,853.35,0
2025-12-06T19:08:56,853.35,0
2025-12-06T19:09:01,853.35,0
2025-12-06T19:09:05,853.35,0
2025-12-06T19:09:10,853.35,0
2025-12-06T19:09:14,853.35,0
2025-12-06T19:09:19,853.35,0
2025-12-06T19:09:23,853.35,0
2025-12-06T19:09:28,853.35,0
2025-12-06T19:09:32,853.35,0
2025-12-06T19:09:36,853.35,0
2025-12-06T19:09:41,853.35,0
2025-12-06T19:09:45,853.35,0
2025-12-06T19:09:50,853.35,0
2025-12-06T19:09:54,853.35,0
2025-12-06T19:09:58,853.35,0
2025-12-06T19:10:02,853.35,0
2025-12-06T19:10:07,853.35,0
2025-12-06T19:10:11,853.35,0
2025-12-06T19:10:15,853.35,0
2025-12-06T19:10:20,853.35,0
2025-12-06T19:10:24,853.35,0
2025-12-06T19:10:29,853.35,0
2025-12-06T19:10:33,853.35,0
2025-12-06T19:10:37,853.35,0
2025-12-06T19:10:42,853.35,0
2025-12-06T19:10:46,853.35,0
2025-12-06T19:10:50,853.35,0
