timestamp,price,qty
2025-12-07T14:55:01+00:00,1681.0000,0
2025-12-07T14:55:05+00:00,1681.0000,0
2025-12-07T14:55:09+00:00,1681.0000,0
2025-12-07T14:55:12+00:00,1681.0000,0
2025-12-07T14:55:15+00:00,1681.0000,0
2025-12-07T14:55:19+00:00,1681.0000,0
2025-12-07T14:55:22+00:00,1681.0000,0
2025-12-07T14:55:26+00:00,1681.0000,0
2025-12-07T14:55:29+00:00,1681.0000,0
2025-12-07T14:55:32+00:00,1681.0000,0
2025-12-07T14:55:36+00:00,1681.0000,0
2025-12-07T14:55:39+00:00,1681.0000,0
2025-12-07T14:55:42+00:00,1681.0000,0
2025-12-07T14:55:46+00:00,1681.0000,0
2025-12-07T14:55:49+00:00,1681.0000,0
2025-12-07T14:55:53+00:00,1681.0000,0
2025-12-07T14:55:56+00:00,1681.0000,0
2025-12-07T14:58:37+00:00,1681.0000,0
2025-12-07T14:58:40+00:00,1681.0000,0
2025-12-07T14:58:44+00:00,1681.0000,0
2025-12-07T14:58:48+00:00,1681.0000,0
2025-12-07T14:58:51+00:00,1681.0000,0
2025-12-07T14:58:54+00:00,1681.0000,0
2025-12-07T14:58:58+00:00,1681.0000,0
2025-12-07T14:59:01+00:00,1681.0000,0
2025-12-07T14:59:05+00:00,1681.0000,0
2025-12-07T14:59:08+00:00,1681.0000,0
2025-12-07T14:59:12+00:00,1681.0000,0
2025-12-07T14:59:15+00:00,1681.0000,0
2025-12-07T14:59:18+00:00,1681.0000,0
2025-12-07T14:59:22+00:00,1681.0000,0
2025-12-07T14:59:25+00:00,1681.0000,0
2025-12-07T14:59:28+00:00,1681.0000,0
2025-12-07T14:59:32+00:00,1681.0000,0
2025-12-07T14:59:35+00:00,1681.0000,0
2025-12-07T14:59:39+00:00,1681.0000,0
2025-12-07T14:59:42+00:00,1681.0000,0
2025-12-07T14:59:46+00:00,1681.0000,0
2025-12-07T14:59:50+00:00,1681.0000,0
2025-12-07T14:59:53+00:00,1681.0000,0
2025-12-07T14:59:56+00:00,1681.0000,0
2025-12-07T15:00:00+00:00,1681.0000,0
2025-12-07T15:00:03+00:00,1681.0000,0
2025-12-07T15:00:07+00:00,1681.0000,0
2025-12-07T15:00:10+00:00,1681.0000,0
2025-12-07T15:00:14+00:00,1681.0000,0
2025-12-07T15:00:17+00:00,1681.0000,0
2025-12-07T15:00:21+00:00,1681.0000,0
2025-12-07T15:00:24+00:00,1681.0000,0
2025-12-07T15:00:28+00:00,1681.0000,0
2025-12-07T15:00:31+00:00,1681.0000,0
2025-12-07T15:00:35+00:00,1681.0000,0
2025-12-07T15:00:38+00:00,1681.0000,0
2025-12-07T15:00:41+00:00,1681.0000,0
2025-12-07T15:00:45+00:00,1681.0000,0
2025-12-07T15:00:48+00:00,1681.0000,0
2025-12-07T15:01:06+00:00,1681.0000,0
2025-12-07T15:01:11+00:00,1681.0000,0
2025-12-07T15:01:15+00:00,1681.0000,0
2025-12-07T15:01:19+00:00,1681.0000,0
2025-12-07T15:01:23+00:00,1681.0000,0
2025-12-07T15:01:27+00:00,1681.0000,0
2025-12-07T15:01:31+00:00,1681.0000,0
2025-12-07T15:01:34+00:00,1681.0000,0
2025-12-07T15:01:38+00:00,1681.0000,0
2025-12-07T15:01:41+00:00,1681.0000,0
2025-12-07T15:01:45+00:00,1681.0000,0
2025-12-07T15:01:49+00:00,1681.0000,0
2025-12-07T15:01:52+00:00,1681.0000,0
2025-12-07T15:01:55+00:00,1681.0000,0
2025-12-07T15:01:59+00:00,1681.0000,0
2025-12-07T15:02:02+00:00,1681.0000,0
2025-12-07T15:02:06+00:00,1681.0000,0
2025-12-07T15:02:09+00:00,1681.0000,0
2025-12-07T15:02:12+00:00,1681.0000,0
2025-12-07T15:02:16+00:00,1681.0000,0
2025-12-07T15:02:19+00:00,1681.0000,0
2025-12-07T15:02:22+00:00,1681.0000,0
2025-12-07T15:02:26+00:00,1681.0000,0
2025-12-07T15:02:29+00:00,1681.0000,0
2025-12-07T15:02:32+00:00,1681.0000,0
2025-12-07T15:02:36+00:00,1681.0000,0
2025-12-07T15:02:52+00:00,1681.0000,0
2025-12-07T15:02:55+00:00,1681.0000,0
2025-12-07T15:02:58+00:00,1681.0000,0
2025-12-07T15:03:01+00:00,1681.0000,0
2025-12-07T15:03:04+00:00,1681.0000,0
2025-12-07T15:03:07+00:00,1681.0000,0
2025-12-07T15:03:10+00:00,1681.0000,0
2025-12-07T15:03:13+00:00,1681.0000,0
2025-12-07T15:03:16+00:00,1681.0000,0
2025-12-07T15:03:19+00:00,1681.0000,0
2025-12-07T15:03:22+00:00,1681.0000,0
2025-12-07T15:03:25+00:00,1681.0000,0
2025-12-07T15:03:28+00:00,1681.0000,0
2025-12-07T15:03:31+00:00,1681.0000,0
2025-12-07T15:03:34+00:00,1681.0000,0
2025-12-07T15:03:50+00:00,1681.0000,0
2025-12-07T15:03:53+00:00,1681.0000,0
2025-12-07T15:03:56+00:00,1681.0000,0
2025-12-07T15:03:59+00:00,1681.0000,0
2025-12-07T15:04:02+00:00,1681.0000,0
2025-12-07T15:04:05+00:00,1681.0000,0
2025-12-07T15:04:09+00:00,1681.0000,0
2025-12-07T15:04:12+00:00,1681.0000,0
2025-12-07T15:04:15+00:00,1681.0000,0
2025-12-07T15:04:18+00:00,1681.0000,0
2025-12-07T15:04:21+00:00,1681.0000,0
2025-12-07T15:04:24+00:00,1681.0000,0
2025-12-07T15:04:27+00:00,1681.0000,0
2025-12-07T15:04:30+00:00,1681.0000,0
2025-12-07T15:04:33+00:00,1681.0000,0
2025-12-07T15:04:36+00:00,1681.0000,0
2025-12-07T15:04:39+00:00,1681.0000,0
2025-12-07T15:04:42+00:00,1681.0000,0
2025-12-07T15:04:45+00:00,1681.0000,0
2025-12-07T15:04:48+00:00,1681.0000,0
2025-12-07T15:04:51+00:00,1681.0000,0
